time,plv,part,pven,qao,qper,qmv,vlv,vart,vven,accuracy,est,phase,cycle,cpu
462.0,15.3934,12.0835,1.9019,336.9054,84.7659,0.0000,56.766,802.087,4141.134,-13.,2,3,1,1.80
464.0,15.3294,12.1028,1.9022,326.8432,84.9244,0.0000,56.122,802.571,4141.316,9.,2,3,1,1.82
466.0,15.2192,12.1213,1.9025,316.1893,85.0841,0.0000,55.473,803.033,4141.477,-16.,2,3,1,1.83
468.0,15.1634,12.1390,1.9028,306.1392,85.2271,0.0000,54.878,803.475,4141.664,17.,2,3,1,1.86
470.0,15.0739,12.1559,1.9030,297.1220,85.3709,0.0000,54.286,803.899,4141.818,3.,3,3,1,1.89
472.0,14.9920,12.1721,1.9033,286.9184,85.5050,0.0000,53.721,804.302,4141.986,9.,2,3,1,1.89
474.0,14.8753,12.1872,1.9036,275.3776,85.6371,0.0000,53.158,804.681,4142.148,-13.,2,3,1,1.90
476.0,14.8003,12.2015,1.9039,264.3610,85.7539,0.0000,52.639,805.038,4142.332,10.,2,3,1,1.92
478.0,14.6785,12.2149,1.9042,253.0843,85.8710,0.0000,52.115,805.373,4142.495,-18.,2,3,1,1.93
480.0,14.5920,12.2273,1.9045,241.4040,85.9739,0.0000,51.631,805.684,4142.684,-2.,3,3,1,1.95
482.0,14.4784,12.2389,1.9048,230.1775,86.0733,0.0000,51.153,805.972,4142.858,-17.,2,3,1,1.95
484.0,14.4171,12.2496,1.9051,220.3768,86.1587,0.0000,50.728,806.240,4143.048,16.,2,3,1,1.96
486.0,14.3190,12.2596,1.9053,211.3481,86.2445,0.0000,50.306,806.490,4143.205,1.,3,3,1,1.98
488.0,14.2378,12.2688,1.9056,201.4404,86.3207,0.0000,49.916,806.721,4143.376,13.,2,3,1,1.99
490.0,14.1117,12.2771,1.9059,190.1469,86.3958,0.0000,49.520,806.928,4143.536,-16.,2,3,1,1.99
492.0,14.0413,12.2846,1.9062,179.5918,86.4543,0.0000,49.177,807.114,4143.725,16.,2,3,1,2.01
494.0,13.9397,12.2913,1.9065,170.2637,86.5126,0.0000,48.839,807.282,4143.882,2.,3,3,1,2.02
496.0,13.8541,12.2972,1.9068,160.2906,86.5612,0.0000,48.531,807.429,4144.052,13.,2,3,1,2.04
498.0,13.7298,12.3022,1.9070,149.1988,86.6086,0.0000,48.220,807.555,4144.213,-13.,2,3,1,2.04
500.0,13.6535,12.3064,1.9073,138.7611,86.6403,0.0000,47.956,807.659,4144.399,14.,2,3,1,2.05
502.0,13.5493,12.3098,1.9076,129.3382,86.6711,0.0000,47.698,807.744,4144.559,0.,3,3,1,2.05
504.0,13.4626,12.3124,1.9079,119.5085,86.6924,0.0000,47.469,807.810,4144.732,11.,2,3,1,2.06
506.0,13.3421,12.3142,1.9082,108.8849,86.7123,0.0000,47.240,807.854,4144.895,-12.,2,3,1,2.06
508.0,13.2641,12.3151,1.9085,98.8685,86.7175,0.0000,47.053,807.878,4145.080,11.,2,3,1,2.06
510.0,13.1625,12.3154,1.9087,89.8095,86.7217,0.0000,46.874,807.885,4145.242,1.,3,3,1,2.06
512.0,13.0735,12.3149,1.9090,80.3090,86.7170,0.0000,46.720,807.872,4145.415,7.,2,3,1,2.07
514.0,12.9599,12.3136,1.9093,70.2324,86.7101,0.0000,46.572,807.839,4145.581,-8.,2,3,1,2.07
516.0,12.8779,12.3115,1.9096,60.6597,86.6907,0.0000,46.457,807.787,4145.762,6.,2,3,1,2.07
518.0,12.7627,12.3086,1.9099,51.0082,86.6709,0.0000,46.342,807.715,4145.929,-13.,2,3,1,2.07
520.0,12.6905,12.3050,1.9102,42.0082,86.6377,0.0000,46.273,807.626,4146.116,15.,2,3,1,2.07
522.0,12.5708,12.3007,1.9105,32.7484,86.6072,0.0000,46.190,807.518,4146.274,-18.,2,3,1,2.08
524.0,12.4829,12.2956,1.9108,22.8588,86.5636,0.0000,46.144,807.391,4146.465,-0.,3,3,1,2.08
526.0,12.3769,12.2898,1.9111,13.6930,86.5172,0.0000,46.102,807.245,4146.638,-14.,2,3,1,2.08
528.0,12.3075,12.2833,1.9114,5.5880,86.4595,0.0000,46.104,807.084,4146.825,13.,2,3,1,2.08
530.0,12.1954,12.2764,1.9116,0.0000,86.4041,0.0000,46.095,806.911,4146.985,-9.,2,3,1,2.09
532.0,12.0902,12.2695,1.9119,0.0000,86.3432,0.0000,46.098,806.738,4147.167,3.,2,4,1,2.09
534.0,11.9499,12.2626,1.9122,0.0000,86.2832,0.0000,46.091,806.566,4147.336,-4.,2,4,1,2.09
536.0,11.8253,12.2557,1.9125,0.0000,86.2233,0.0000,46.099,806.393,4147.516,4.,2,4,1,2.09
538.0,11.6636,12.2488,1.9128,0.0000,86.1635,0.0000,46.090,806.221,4147.680,-5.,2,4,1,2.09
540.0,11.5277,12.2419,1.9131,0.0000,86.1036,0.0000,46.101,806.049,4147.861,6.,2,4,1,2.10
542.0,11.3444,12.2351,1.9134,0.0000,86.0439,0.0000,46.087,805.877,4148.022,-9.,2,4,1,2.10
544.0,11.2137,12.2282,1.9137,0.0000,85.9841,0.0000,46.113,805.705,4148.209,18.,2,4,1,2.11
546.0,11.0174,12.2213,1.9139,0.0000,85.9245,0.0000,46.092,805.533,4148.355,-3.,3,4,1,2.12
548.0,10.8551,12.2144,1.9142,0.0000,85.8649,0.0000,46.101,805.361,4148.547,6.,2,4,1,2.12
550.0,10.6645,12.2076,1.9145,0.0000,85.8052,0.0000,46.093,805.189,4148.710,-2.,2,4,1,2.12
552.0,10.4986,12.2007,1.9148,0.0000,85.7456,0.0000,46.100,805.018,4148.890,4.,2,4,1,2.12
554.0,10.3019,12.1939,1.9151,0.0000,85.6861,0.0000,46.092,804.846,4149.054,-3.,2,4,1,2.12
556.0,10.1323,12.1870,1.9154,0.0000,85.6266,0.0000,46.101,804.675,4149.233,6.,2,4,1,2.13
558.0,9.9232,12.1802,1.9157,0.0000,85.5672,0.0000,46.084,804.504,4149.395,-12.,2,4,1,2.13
560.0,9.7626,12.1733,1.9160,0.0000,85.5077,0.0000,46.110,804.333,4149.583,15.,2,4,1,2.13
562.0,9.5519,12.1665,1.9162,0.0000,85.4484,0.0000,46.094,804.162,4149.727,-1.,3,4,1,2.14
564.0,9.3618,12.1597,1.9165,0.0000,85.3892,0.0000,46.097,803.991,4149.915,2.,2,4,1,2.15
566.0,9.1611,12.1528,1.9168,0.0000,85.3298,0.0000,46.095,803.821,4150.082,0.,2,4,1,2.15
568.0,8.9691,12.1460,1.9171,0.0000,85.2706,0.0000,46.096,803.650,4150.255,1.,2,4,1,2.15
570.0,8.7642,12.1392,1.9174,0.0000,85.2114,0.0000,46.093,803.480,4150.424,-2.,2,4,1,2.15
572.0,8.5704,12.1324,1.9177,0.0000,85.1522,0.0000,46.097,803.309,4150.598,2.,2,4,1,2.16
574.0,8.3604,12.1256,1.9179,0.0000,85.0931,0.0000,46.090,803.139,4150.764,-6.,2,4,1,2.17
576.0,8.1691,12.1188,1.9182,0.0000,85.0340,0.0000,46.101,802.969,4150.941,6.,2,4,1,2.17
578.0,7.9480,12.1120,1.9185,0.0000,84.9750,0.0000,46.083,802.799,4151.100,-12.,2,4,1,2.17
580.0,7.7562,12.1052,1.9188,0.0000,84.9160,0.0000,46.096,802.629,4151.287,1.,3,4,1,2.18
582.0,7.5466,12.0984,1.9191,0.0000,84.8570,0.0000,46.092,802.460,4151.444,-3.,2,4,1,2.18
584.0,7.3470,12.0916,1.9194,0.0000,84.7981,0.0000,46.099,802.290,4151.618,4.,2,4,1,2.18
586.0,7.1316,12.0848,1.9196,0.0000,84.7393,0.0000,46.090,802.121,4151.781,-6.,2,4,1,2.19
588.0,6.9351,12.0781,1.9199,0.0000,84.6805,0.0000,46.101,801.951,4151.959,6.,2,4,1,2.20
590.0,6.7130,12.0713,1.9202,0.0000,84.6217,0.0000,46.083,801.782,4152.117,-12.,2,4,1,2.20
592.0,6.5291,12.0645,1.9205,0.0000,84.5629,0.0000,46.114,801.613,4152.304,19.,2,4,1,2.20
594.0,6.3060,12.0578,1.9207,0.0000,84.5043,0.0000,46.094,801.444,4152.442,-1.,3,4,1,2.22
596.0,6.1031,12.0510,1.9211,0.0000,84.4457,0.0000,46.099,801.275,4152.631,4.,2,4,1,2.22
598.0,5.8883,12.0443,1.9213,0.0000,84.3870,0.0000,46.088,801.106,4152.795,-8.,2,4,1,2.22
600.0,5.6939,12.0375,1.9216,0.0000,84.3283,0.0000,46.103,800.938,4152.975,8.,2,4,1,2.22
602.0,5.4753,12.0308,1.9219,0.0000,84.2698,0.0000,46.083,800.769,4153.128,-12.,2,4,1,2.24
604.0,5.2809,12.0240,1.9222,0.0000,84.2113,0.0000,46.096,800.601,4153.316,1.,3,4,1,2.24
606.0,5.0744,12.0173,1.9225,0.0000,84.1528,0.0000,46.089,800.432,4153.472,-6.,2,4,1,2.25
608.0,4.8807,12.0106,1.9227,0.0000,84.0944,0.0000,46.103,800.264,4153.647,8.,2,4,1,2.26
610.0,4.6697,12.0038,1.9230,0.0000,84.0361,0.0000,46.083,800.096,4153.801,-12.,2,4,1,2.27
612.0,4.4873,11.9971,1.9233,0.0000,83.9777,0.0000,46.113,799.928,4153.989,17.,2,4,1,2.27
614.0,4.2807,11.9904,1.9235,0.0000,83.9195,0.0000,46.094,799.760,4154.127,-1.,3,4,1,2.29
616.0,4.0895,11.9837,1.9239,0.0000,83.8613,0.0000,46.100,799.593,4154.313,5.,2,4,1,2.29
618.0,3.8899,11.9770,1.9241,0.0000,83.8030,0.0000,46.084,799.425,4154.475,-11.,2,4,1,2.30
620.0,3.7128,11.9703,1.9244,0.0000,83.7447,0.0000,46.109,799.257,4154.659,14.,2,4,1,2.32
622.0,3.5189,11.9636,1.9247,0.0000,83.6867,0.0000,46.094,799.090,4154.801,-1.,3,4,1,2.33
624.0,3.3378,11.9569,1.9250,0.0000,83.6286,0.0000,46.099,798.923,4154.983,4.,2,4,1,2.35
626.0,3.1505,11.9502,1.9252,0.0000,83.5705,0.0000,46.083,798.756,4155.145,-12.,2,4,1,2.36
628.0,2.9842,11.9435,1.9255,0.0000,83.5124,0.0000,46.110,798.589,4155.328,15.,2,4,1,2.38
630.0,2.8036,11.9369,1.9258,0.0000,83.4545,0.0000,46.094,798.422,4155.468,-1.,3,4,1,2.39
632.0,2.6364,11.9302,1.9261,0.0000,83.3967,0.0000,46.101,798.255,4155.651,6.,2,4,1,2.41
634.0,2.4628,11.9235,1.9264,0.0000,83.3387,0.0000,46.080,798.088,4155.810,-15.,2,4,1,2.42
636.0,2.3066,11.9169,1.9267,0.0000,83.2808,0.0000,46.096,797.922,4155.999,1.,3,4,1,2.44
638.0,2.1455,11.9102,1.9269,0.0000,83.2229,0.0000,46.085,797.755,4156.149,-10.,2,4,1,2.45
640.0,2.0004,11.9036,1.9272,0.0000,83.1652,0.0000,46.114,797.589,4156.326,19.,2,4,1,2.46
642.0,1.8460,11.8969,1.9274,0.0000,83.1076,0.8227,46.094,797.423,4156.462,-1.,3,4,1,2.49
7045.0,1.7791,12.0407,1.9194,0.0000,84.3726,14.4323,47.344,801.016,4151.659,20.,3,1,10,39.50
7046.0,1.7106,12.0373,1.9195,0.0000,84.3293,34.9258,47.360,800.932,4151.689,-18.,5,1,10,39.55
7047.0,1.6529,12.0339,1.9196,0.0000,84.3006,47.5558,47.425,800.848,4151.744,17.,5,1,10,39.60
7048.0,1.5908,12.0305,1.9196,0.0000,84.2720,59.5472,47.469,800.764,4151.752,-16.,5,1,10,39.65
7049.0,1.5359,12.0272,1.9196,0.0000,84.2580,71.2455,47.548,800.679,4151.781,8.,1,1,10,39.69
7050.0,1.4856,12.0238,1.9196,0.0000,84.2155,81.7766,47.649,800.595,4151.775,20.,3,1,10,39.72
7051.0,1.4310,12.0204,1.9196,0.0000,84.2015,92.2697,47.733,800.511,4151.747,-9.,1,1,10,39.76
7052.0,1.3779,12.0171,1.9196,0.0000,84.1598,103.0271,47.821,800.427,4151.738,-15.,3,1,10,39.81
7053.0,1.3311,12.0137,1.9195,0.0000,84.1319,113.0149,47.944,800.343,4151.724,10.,2,1,10,39.85
7054.0,1.2860,12.0103,1.9195,0.0000,84.1043,122.1934,48.079,800.258,4151.675,13.,2,1,10,39.89
7055.0,1.2364,12.0070,1.9194,0.0000,84.0907,131.6480,48.191,800.174,4151.615,-20.,1,1,10,39.94
7056.0,1.1902,12.0036,1.9193,0.0000,84.0497,141.2050,48.318,800.090,4151.577,-14.,3,1,10,39.99
