time,cycle,plv,part,pven,qart,qper,qven,vlv,vart,vven
1320,2,0.53336,12.853,0.5527,0,0.08762,0.068189,104.58,1120.3,3775.1
1322,2,0.53406,12.844,0.55279,0,0.087552,0.066044,104.72,1120.2,3775.1
1324,2,0.53473,12.834,0.55288,0,0.087484,0.06401,104.85,1120,3775.2
1326,2,0.53538,12.825,0.55299,0,0.087416,0.06208,104.98,1119.8,3775.2
1328,2,0.53601,12.815,0.5531,0,0.087348,0.06025,105.1,1119.6,3775.3
1330,2,0.53663,12.806,0.55322,0,0.08728,0.058513,105.22,1119.5,3775.3
1332,2,0.53723,12.797,0.55335,0,0.087212,0.056865,105.34,1119.3,3775.4
1334,2,0.53781,12.787,0.55349,0,0.087144,0.055301,105.45,1119.1,3775.4
1336,2,0.53837,12.778,0.55363,0,0.087076,0.053817,105.56,1119,3775.5
1338,2,0.53892,12.768,0.55378,0,0.087008,0.052409,105.67,1118.8,3775.6
1340,2,0.53945,12.759,0.55394,0,0.08694,0.051073,105.78,1118.6,3775.6
1342,2,0.53997,12.75,0.5541,0,0.086872,0.049805,105.88,1118.4,3775.7
1344,2,0.54048,12.74,0.55427,0,0.086804,0.048602,105.98,1118.3,3775.8
1346,2,0.54098,12.731,0.55444,0,0.086736,0.04746,106.07,1118.1,3775.8
1348,2,0.54146,12.721,0.55461,0,0.086668,0.046376,106.17,1117.9,3775.9
1350,2,0.54194,12.712,0.5548,0,0.0866,0.045348,106.26,1117.7,3776
1352,2,0.5424,12.703,0.55498,0,0.086532,0.044371,106.35,1117.6,3776.1
1354,2,0.54285,12.693,0.55517,0,0.086464,0.043444,106.44,1117.4,3776.2
1356,2,0.54329,12.684,0.55537,0,0.086396,0.042564,106.53,1117.2,3776.3
1358,2,0.54373,12.675,0.55556,0,0.086328,0.041729,106.61,1117,3776.3
1360,2,0.54415,12.665,0.55576,0,0.08626,0.040935,106.7,1116.9,3776.4
1362,2,0.54457,12.656,0.55597,0,0.086192,0.040182,106.78,1116.7,3776.5
1364,2,0.54498,12.647,0.55617,0,0.086125,0.039467,106.86,1116.5,3776.6
1366,2,0.54538,12.637,0.55638,0,0.086057,0.038788,106.94,1116.4,3776.7
1368,2,0.54578,12.628,0.5566,0,0.085989,0.038143,107.02,1116.2,3776.8
1370,2,0.54617,12.619,0.55681,0,0.085921,0.03753,107.09,1116,3776.9
1372,2,0.54655,12.61,0.55703,0,0.085854,0.036948,107.17,1115.8,3777
1374,2,0.54693,12.6,0.55725,0,0.085786,0.036395,107.24,1115.7,3777.1
1376,2,0.5473,12.591,0.55747,0,0.085719,0.03587,107.31,1115.5,3777.2
1378,2,0.54767,12.582,0.5577,0,0.085651,0.03537,107.39,1115.3,3777.3
1380,2,0.54803,12.573,0.55792,0,0.085584,0.034896,107.46,1115.2,3777.4
1382,2,0.54838,12.563,0.55815,0,0.085516,0.034445,107.53,1115,3777.5
1384,2,0.54873,12.554,0.55838,0,0.085449,0.034017,107.59,1114.8,3777.6
1386,2,0.54908,12.545,0.55861,0,0.085381,0.033609,107.66,1114.6,3777.7
1388,2,0.54942,12.536,0.55884,0,0.085314,0.033222,107.73,1114.5,3777.8
1390,2,0.54976,12.526,0.55908,0,0.085247,0.032853,107.8,1114.3,3777.9
1392,2,0.5501,12.517,0.55931,0,0.085179,0.032503,107.86,1114.1,3778
1394,2,0.55043,12.508,0.55955,0,0.085112,0.03217,107.93,1114,3778.1
1396,2,0.55076,12.499,0.55979,0,0.085045,0.031853,107.99,1113.8,3778.2
1398,2,0.55108,12.49,0.56003,0,0.084978,0.031551,108.06,1113.6,3778.3
1400,2,0.5514,12.48,0.56027,0,0.084911,0.031264,108.12,1113.4,3778.4
1402,2,0.55172,12.471,0.56051,0,0.084844,0.030991,108.18,1113.3,3778.5
1404,2,0.55204,12.462,0.56075,0,0.084777,0.03073,108.24,1113.1,3778.7
1406,2,0.55235,12.453,0.561,0,0.08471,0.030483,108.3,1112.9,3778.8
1408,2,0.55266,12.444,0.56124,0,0.084643,0.030247,108.37,1112.8,3778.9
1410,2,0.55297,12.435,0.56149,0,0.084576,0.030022,108.43,1112.6,3779
1412,2,0.55328,12.426,0.56173,0,0.084509,0.029808,108.49,1112.4,3779.1
1414,2,0.55358,12.416,0.56198,0,0.084443,0.029603,108.55,1112.3,3779.2
1416,2,0.55388,12.407,0.56222,0,0.084376,0.029409,108.6,1112.1,3779.3
1418,2,0.55418,12.398,0.56247,0,0.084309,0.029223,108.66,1111.9,3779.4
1420,2,0.55448,12.389,0.56272,0,0.084243,0.029046,108.72,1111.8,3779.5
1422,2,0.55478,12.38,0.56297,0,0.084176,0.028877,108.78,1111.6,3779.6
1424,2,0.55507,12.371,0.56322,0,0.08411,0.028716,108.84,1111.4,3779.7
1426,2,0.55537,12.362,0.56347,0,0.084043,0.028562,108.9,1111.2,3779.9
1428,2,0.55566,12.353,0.56371,0,0.083977,0.028415,108.95,1111.1,3780
1430,2,0.55595,12.344,0.56396,0,0.08391,0.028274,109.01,1110.9,3780.1
1432,2,0.55623,12.335,0.56422,0,0.083844,0.02814,109.07,1110.7,3780.2
1434,2,0.55652,12.326,0.56447,0,0.083778,0.028012,109.12,1110.6,3780.3
1436,2,0.55681,12.316,0.56472,0,0.083711,0.027889,109.18,1110.4,3780.4
1438,2,0.55709,12.307,0.56497,0,0.083645,0.027772,109.23,1110.2,3780.5
1440,2,0.55738,12.298,0.56522,0,0.083579,0.027659,109.29,1110.1,3780.6
1442,2,0.55766,12.289,0.56547,0,0.083513,0.027552,109.34,1109.9,3780.7
1444,2,0.55794,12.28,0.56572,0,0.083447,0.027449,109.4,1109.7,3780.9
1446,2,0.55822,12.271,0.56597,0,0.083381,0.02735,109.45,1109.6,3781
1448,2,0.5585,12.262,0.56623,0,0.083315,0.027255,109.51,1109.4,3781.1
1450,2,0.55878,12.253,0.56648,0,0.083249,0.027164,109.56,1109.2,3781.2
1452,2,0.55905,12.244,0.56673,0,0.083183,0.027077,109.62,1109.1,3781.3
1454,2,0.55933,12.235,0.56698,0,0.083118,0.026994,109.67,1108.9,3781.4
1456,2,0.5596,12.226,0.56724,0,0.083052,0.026913,109.73,1108.7,3781.5
1458,2,0.55988,12.217,0.56749,0,0.082986,0.026836,109.78,1108.6,3781.6
1460,2,0.56015,12.208,0.56774,0,0.08292,0.026762,109.83,1108.4,3781.8
1462,2,0.56043,12.2,0.56799,0,0.082855,0.02669,109.89,1108.2,3781.9
1464,2,0.5607,12.191,0.56825,0,0.082789,0.026621,109.94,1108.1,3782
1466,2,0.56097,12.182,0.5685,0,0.082724,0.026555,109.99,1107.9,3782.1
1468,2,0.56124,12.173,0.56875,0,0.082658,0.026491,110.05,1107.7,3782.2
1470,2,0.56151,12.164,0.56901,0,0.082593,0.026429,110.1,1107.6,3782.3
1472,2,0.56178,12.155,0.56926,0,0.082528,0.02637,110.15,1107.4,3782.4
1474,2,0.56205,12.146,0.56951,0,0.082462,0.026312,110.21,1107.3,3782.5
1476,2,0.56232,12.137,0.56976,0,0.082397,0.026257,110.26,1107.1,3782.7
1478,2,0.56258,12.128,0.57002,0,0.082332,0.026203,110.31,1106.9,3782.8
1480,2,0.56285,12.119,0.57027,0,0.082267,0.026151,110.36,1106.8,3782.9
1482,2,0.56312,12.11,0.57052,0,0.082202,0.026101,110.42,1106.6,3783
1484,2,0.56338,12.101,0.57077,0,0.082137,0.026052,110.47,1106.4,3783.1
1486,2,0.56365,12.093,0.57103,0,0.082072,0.026005,110.52,1106.3,3783.2
1488,2,0.56392,12.084,0.57128,0,0.082007,0.025959,110.57,1106.1,3783.3
1490,2,0.56418,12.075,0.57153,0,0.081942,0.025915,110.62,1105.9,3783.4
1492,2,0.56445,12.066,0.57178,0,0.081877,0.025872,110.68,1105.8,3783.6
1494,2,0.56471,12.057,0.57203,0,0.081812,0.02583,110.73,1105.6,3783.7
1496,2,0.56497,12.048,0.57229,0,0.081748,0.025789,110.78,1105.4,3783.8
1498,2,0.56524,12.04,0.57254,0,0.081683,0.025749,110.83,1105.3,3783.9
1500,2,0.5655,12.031,0.57279,0,0.081618,0.025711,110.88,1105.1,3784
1502,2,0.56576,12.022,0.57304,0,0.081554,0.025673,110.93,1105,3784.1
1504,2,0.56602,12.013,0.57329,0,0.081489,0.025636,110.98,1104.8,3784.2
1506,2,0.56628,12.004,0.57354,0,0.081425,0.0256,111.04,1104.6,3784.3
1508,2,0.56654,11.996,0.5738,0,0.08136,0.025565,111.09,1104.5,3784.4
1510,2,0.56681,11.987,0.57405,0,0.081296,0.025531,111.14,1104.3,3784.6
1512,2,0.56707,11.978,0.5743,0,0.081232,0.025497,111.19,1104.1,3784.7
1514,2,0.56733,11.969,0.57455,0,0.081167,0.025465,111.24,1104,3784.8
1516,2,0.56759,11.96,0.5748,0,0.081103,0.025433,111.29,1103.8,3784.9
1518,2,0.56785,11.952,0.57505,0,0.081039,0.025401,111.34,1103.7,3785
1520,2,0.5681,11.943,0.5753,0,0.080975,0.02537,111.39,1103.5,3785.1
1522,2,0.56836,11.934,0.57555,0,0.080911,0.02534,111.44,1103.3,3785.2
1524,2,0.56862,11.925,0.5758,0,0.080847,0.02531,111.49,1103.2,3785.3
1526,2,0.56888,11.917,0.57605,0,0.080783,0.025281,111.55,1103,3785.5
1528,2,0.56914,11.908,0.5763,0,0.080719,0.025252,111.6,1102.8,3785.6
1530,2,0.5694,11.899,0.57655,0,0.080655,0.025224,111.65,1102.7,3785.7
1532,2,0.56965,11.891,0.5768,0,0.080591,0.025196,111.7,1102.5,3785.8
1534,2,0.56991,11.882,0.57705,0,0.080527,0.025169,111.75,1102.4,3785.9
1536,2,0.57017,11.873,0.5773,0,0.080464,0.025142,111.8,1102.2,3786
1538,2,0.57042,11.864,0.57755,0,0.0804,0.025116,111.85,1102,3786.1
1540,2,0.57068,11.856,0.57779,0,0.080336,0.025089,111.9,1101.9,3786.2
1542,2,0.57093,11.847,0.57804,0,0.080273,0.025064,111.95,1101.7,3786.3
1544,2,0.57119,11.838,0.57829,0,0.080209,0.025038,112,1101.6,3786.4
1546,2,0.57145,11.83,0.57854,0,0.080146,0.025013,112.05,1101.4,3786.6
1548,2,0.5717,11.821,0.57879,0,0.080082,0.024988,112.1,1101.2,3786.7
1550,2,0.57196,11.812,0.57904,0,0.080019,0.024963,112.15,1101.1,3786.8
1552,2,0.57221,11.804,0.57928,0,0.079956,0.024939,112.2,1100.9,3786.9
1554,2,0.57246,11.795,0.57953,0,0.079893,0.024915,112.25,1100.8,3787
1556,2,0.57272,11.787,0.57978,0,0.079829,0.024891,112.3,1100.6,3787.1
1558,2,0.57297,11.778,0.58003,0,0.079766,0.024867,112.35,1100.4,3787.2
1560,2,0.57323,11.769,0.58027,0,0.079703,0.024844,112.4,1100.3,3787.3
1562,2,0.57348,11.761,0.58052,0,0.07964,0.024821,112.45,1100.1,3787.4
1564,2,0.57373,11.752,0.58077,0,0.079577,0.024798,112.5,1100,3787.5
1566,2,0.57399,11.744,0.58101,0,0.079514,0.024775,112.55,1099.8,3787.7
1568,2,0.57424,11.735,0.58126,0,0.079451,0.024753,112.6,1099.6,3787.8
1570,2,0.57449,11.726,0.5815,0,0.079388,0.02473,112.65,1099.5,3787.9
1572,2,0.57474,11.718,0.58175,0,0.079325,0.024708,112.69,1099.3,3788
1574,2,0.575,11.709,0.582,0,0.079263,0.024686,112.74,1099.2,3788.1
1576,2,0.57525,11.701,0.58224,0,0.0792,0.024664,112.79,1099,3788.2
1578,2,0.5755,11.692,0.58249,0,0.079137,0.024642,112.84,1098.8,3788.3
1580,2,0.57575,11.684,0.58273,0,0.079075,0.02462,112.89,1098.7,3788.4
1582,2,0.576,11.675,0.58298,0,0.079012,0.024599,112.94,1098.5,3788.5
1584,2,0.57625,11.666,0.58322,0,0.078949,0.024577,112.99,1098.4,3788.6
1586,2,0.5765,11.658,0.58347,0,0.078887,0.024556,113.04,1098.2,3788.7
1588,2,0.57675,11.649,0.58371,0,0.078825,0.024535,113.09,1098.1,3788.9
1590,2,0.577,11.641,0.58396,0,0.078762,0.024514,113.14,1097.9,3789
1592,2,0.57725,11.632,0.5842,0,0.0787,0.024493,113.19,1097.7,3789.1
1594,2,0.5775,11.624,0.58444,0,0.078638,0.024472,113.24,1097.6,3789.2
1596,2,0.57775,11.615,0.58469,0,0.078575,0.024451,113.28,1097.4,3789.3
1598,2,0.578,11.607,0.58493,0,0.078513,0.02443,113.33,1097.3,3789.4
1600,3,0.57825,11.598,0.58517,0,0.078451,0.02441,113.38,1097.1,3789.5
1602,3,0.58671,11.59,0.58542,0,0.078389,0,113.43,1097,3789.6
1604,3,0.61134,11.582,0.58577,0,0.078326,0,113.43,1096.8,3789.8
1606,3,0.65235,11.573,0.58612,0,0.078263,0,113.43,1096.6,3789.9
1608,3,0.70972,11.565,0.58647,0,0.078201,0,113.43,1096.5,3790.1
1610,3,0.78337,11.556,0.58683,0,0.078138,0,113.43,1096.3,3790.2
1612,3,0.87325,11.548,0.58718,0,0.078075,0,113.43,1096.2,3790.4
1614,3,0.97926,11.539,0.58753,0,0.078013,0,113.43,1096,3790.6
1616,3,1.1013,11.531,0.58788,0,0.07795,0,113.43,1095.9,3790.7
1618,3,1.2392,11.522,0.58823,0,0.077888,0,113.43,1095.7,3790.9
1620,3,1.3929,11.514,0.58858,0,0.077826,0,113.43,1095.5,3791
1622,3,1.5623,11.506,0.58893,0,0.077763,0,113.43,1095.4,3791.2
1624,3,1.747,11.497,0.58928,0,0.077701,0,113.43,1095.2,3791.3
1626,3,1.9471,11.489,0.58963,0,0.077639,0,113.43,1095.1,3791.5
1628,3,2.1622,11.48,0.58998,0,0.077576,0,113.43,1094.9,3791.6
1630,3,2.3922,11.472,0.59033,0,0.077514,0,113.43,1094.8,3791.8
1632,3,2.6368,11.464,0.59068,0,0.077452,0,113.43,1094.6,3792
1634,3,2.8958,11.455,0.59103,0,0.07739,0,113.43,1094.5,3792.1
1636,3,3.1689,11.447,0.59138,0,0.077328,0,113.43,1094.3,3792.3
1638,3,3.4559,11.439,0.59172,0,0.077266,0,113.43,1094.2,3792.4
1640,3,3.7565,11.43,0.59207,0,0.077204,0,113.43,1094,3792.6
1642,3,4.0704,11.422,0.59242,0,0.077142,0,113.43,1093.8,3792.7
1644,3,4.3973,11.414,0.59277,0,0.07708,0,113.43,1093.7,3792.9
1646,3,4.7368,11.405,0.59311,0,0.077019,0,113.43,1093.5,3793
1648,3,5.0886,11.397,0.59346,0,0.076957,0,113.43,1093.4,3793.2
1650,3,5.4524,11.389,0.5938,0,0.076895,0,113.43,1093.2,3793.3
1652,3,5.8278,11.38,0.59415,0,0.076834,0,113.43,1093.1,3793.5
1654,3,6.2144,11.372,0.5945,0,0.076772,0,113.43,1092.9,3793.7
1656,3,6.6119,11.364,0.59484,0,0.076711,0,113.43,1092.8,3793.8
1658,3,7.0199,11.356,0.59519,0,0.076649,0,113.43,1092.6,3794
1660,3,7.4379,11.347,0.59553,0,0.076588,0,113.43,1092.5,3794.1
1662,3,7.8656,11.339,0.59588,0,0.076526,0,113.43,1092.3,3794.3
1664,3,8.3025,11.331,0.59622,0,0.076465,0,113.43,1092.2,3794.4
1666,3,8.7482,11.322,0.59657,0,0.076404,0,113.43,1092,3794.6
1668,3,9.2023,11.314,0.59691,0,0.076343,0,113.43,1091.8,3794.7
1670,3,9.6643,11.306,0.59725,0,0.076281,0,113.43,1091.7,3794.9
1672,3,10.134,11.298,0.5976,0,0.07622,0,113.43,1091.5,3795
1674,3,10.61,11.29,0.59794,0,0.076159,0,113.43,1091.4,3795.2
1676,3,11.093,11.281,0.59828,0,0.076098,0,113.43,1091.2,3795.3
1678,3,11.582,11.273,0.59862,0.21799,0.076037,0,113.43,1091.1,3795.5
1680,3,12.03,11.288,0.59897,0.52322,0.076144,0,113,1091.4,3795.6
1682,3,12.412,11.337,0.59931,0.75836,0.076485,0,111.95,1092.3,3795.8
1684,3,12.735,11.41,0.59965,0.93403,0.077007,0,110.43,1093.6,3795.9
1686,3,13.006,11.503,0.6,1.0599,0.077664,0,108.56,1095.3,3796.1
1688,3,13.232,11.609,0.60035,1.1448,0.078417,0,106.44,1097.3,3796.3
1690,3,13.42,11.724,0.6007,1.1963,0.079235,0,104.15,1099.4,3796.4
1692,3,13.576,11.845,0.60106,1.2213,0.080092,0,101.76,1101.7,3796.6
1694,3,13.706,11.968,0.60142,1.2254,0.080967,0,99.32,1104,3796.7
1696,3,13.812,12.092,0.60178,1.2136,0.081845,0,96.869,1106.2,3796.9
1698,3,13.901,12.214,0.60215,1.1899,0.082713,0,94.442,1108.5,3797.1
1700,3,13.975,12.333,0.60252,1.1577,0.083562,0,92.062,1110.7,3797.2
1702,3,14.037,12.449,0.6029,1.1197,0.084386,0,89.746,1112.9,3797.4
1704,3,14.09,12.561,0.60328,1.0779,0.085179,0,87.507,1114.9,3797.6
1706,3,14.135,12.668,0.60366,1.0341,0.08594,0,85.351,1116.9,3797.7
1708,3,14.174,12.771,0.60405,0.98937,0.086667,0,83.283,1118.8,3797.9
1710,3,14.208,12.868,0.60444,0.94474,0.087358,0,81.304,1120.6,3798.1
1712,3,14.238,12.961,0.60483,0.90085,0.088015,0,79.415,1122.3,3798.2
1714,3,14.265,13.049,0.60523,0.85815,0.088637,0,77.613,1124,3798.4
1716,3,14.29,13.132,0.60563,0.81693,0.089227,0,75.897,1125.5,3798.6
1718,3,14.313,13.21,0.60603,0.77737,0.089783,0,74.263,1127,3798.8
1720,3,14.333,13.284,0.60643,0.73955,0.09031,0,72.708,1128.3,3799
1722,3,14.352,13.355,0.60684,0.70349,0.090806,0,71.229,1129.6,3799.1
1724,3,14.37,13.421,0.60725,0.66918,0.091274,0,69.822,1130.9,3799.3
1726,3,14.386,13.483,0.60766,0.63656,0.091716,0,68.484,1132,3799.5
1728,3,14.401,13.542,0.60807,0.60555,0.092132,0,67.211,1133.1,3799.7
1730,3,14.414,13.597,0.60848,0.57608,0.092524,0,65.999,1134.1,3799.9
1732,3,14.427,13.65,0.6089,0.54806,0.092893,0,64.847,1135.1,3800.1
1734,3,14.438,13.699,0.60932,0.5214,0.09324,0,63.751,1136,3800.2
1736,3,14.448,13.745,0.60974,0.49601,0.093567,0,62.708,1136.9,3800.4
1738,3,14.458,13.789,0.61016,0.47182,0.093873,0,61.716,1137.7,3800.6
1740,3,14.466,13.829,0.61058,0.44874,0.094161,0,60.773,1138.4,3800.8
1742,3,14.473,13.868,0.61101,0.4267,0.094431,0,59.875,1139.1,3801
1744,3,14.479,13.903,0.61143,0.40563,0.094683,0,59.022,1139.8,3801.2
1746,3,14.484,13.937,0.61186,0.38546,0.094919,0,58.211,1140.4,3801.4
1748,3,14.488,13.968,0.61228,0.36614,0.09514,0,57.44,1141,3801.6
1750,3,14.491,13.998,0.61271,0.3476,0.095345,0,56.707,1141.5,3801.7
1752,3,14.493,14.025,0.61314,0.32979,0.095536,0,56.012,1142.1,3801.9
1754,3,14.494,14.05,0.61357,0.31267,0.095713,0,55.353,1142.5,3802.1
1756,3,14.494,14.074,0.614,0.29619,0.095877,0,54.727,1143,3802.3
1758,3,14.493,14.095,0.61443,0.2803,0.096028,0,54.135,1143.4,3802.5
1760,3,14.491,14.115,0.61486,0.26497,0.096167,0,53.574,1143.7,3802.7
1762,3,14.488,14.133,0.6153,0.25016,0.096294,0,53.044,1144.1,3802.9
1764,3,14.484,14.15,0.61573,0.23583,0.096409,0,52.544,1144.4,3803.1
1766,3,14.48,14.165,0.61616,0.22194,0.096513,0,52.072,1144.6,3803.3
1768,3,14.474,14.179,0.6166,0.20848,0.096607,0,51.629,1144.9,3803.5
1770,3,14.468,14.191,0.61703,0.1954,0.096689,0,51.212,1145.1,3803.7
1772,3,14.46,14.201,0.61747,0.18269,0.096762,0,50.821,1145.3,3803.9
1774,3,14.452,14.211,0.6179,0.17031,0.096825,0,50.455,1145.5,3804.1
1776,3,14.443,14.219,0.61834,0.15824,0.096879,0,50.115,1145.6,3804.2
1778,3,14.433,14.225,0.61878,0.14645,0.096923,0,49.798,1145.8,3804.4
1780,3,14.422,14.231,0.61921,0.13493,0.096958,0,49.505,1145.9,3804.6
1782,3,14.41,14.235,0.61965,0.12365,0.096984,0,49.236,1145.9,3804.8
1784,3,14.397,14.238,0.62008,0.11259,0.097001,0,48.988,1146,3805
1786,3,14.383,14.239,0.62052,0.10173,0.09701,0,48.763,1146,3805.2
1788,3,14.369,14.24,0.62096,0.09105,0.097011,0,48.56,1146,3805.4
1790,3,14.353,14.239,0.62139,0.080536,0.097003,0,48.377,1146,3805.6
1792,3,14.337,14.237,0.62183,0.070168,0.096987,0,48.216,1146,3805.8
1794,3,14.319,14.234,0.62227,0.059929,0.096964,0,48.076,1145.9,3806
1796,3,14.301,14.23,0.6227,0.049802,0.096932,0,47.956,1145.9,3806.2
1798,3,14.282,14.225,0.62314,0.039771,0.096893,0,47.857,1145.8,3806.4
1800,3,14.261,14.219,0.62357,0.02982,0.096845,0,47.777,1145.6,3806.6
1802,3,14.24,14.212,0.62401,0.019934,0.096791,0,47.717,1145.5,3806.8
1804,3,14.218,14.204,0.62445,0.010097,0.096729,0,47.678,1145.4,3807
1806,3,14.195,14.194,0.62488,0.00029528,0.096659,0,47.657,1145.2,3807.2
1808,3,14.17,14.184,0.62532,0,0.096582,0,47.657,1145,3807.3
1810,3,14.139,14.173,0.62575,0,0.096504,0,47.657,1144.8,3807.5
1812,3,14.102,14.163,0.62619,0,0.096427,0,47.657,1144.6,3807.7
1814,3,14.057,14.153,0.62662,0,0.09635,0,47.657,1144.4,3807.9
1816,3,14.006,14.142,0.62705,0,0.096272,0,47.657,1144.2,3808.1
1818,3,13.948,14.132,0.62749,0,0.096195,0,47.657,1144,3808.3
1820,3,13.883,14.121,0.62792,0,0.096118,0,47.657,1143.8,3808.5
1822,3,13.812,14.111,0.62835,0,0.096041,0,47.657,1143.6,3808.7
1824,3,13.735,14.101,0.62878,0,0.095964,0,47.657,1143.5,3808.9
1826,3,13.651,14.09,0.62921,0,0.095887,0,47.657,1143.3,3809.1
1828,3,13.56,14.08,0.62965,0,0.095811,0,47.657,1143.1,3809.3
1830,3,13.464,14.07,0.63008,0,0.095734,0,47.657,1142.9,3809.5
1832,3,13.361,14.059,0.63051,0,0.095657,0,47.657,1142.7,3809.7
1834,3,13.252,14.049,0.63094,0,0.09558,0,47.657,1142.5,3809.8
1836,3,13.137,14.039,0.63137,0,0.095504,0,47.657,1142.3,3810
1838,3,13.017,14.028,0.6318,0,0.095427,0,47.657,1142.1,3810.2
1840,3,12.89,14.018,0.63223,0,0.095351,0,47.657,1141.9,3810.4
1842,3,12.758,14.008,0.63266,0,0.095274,0,47.657,1141.7,3810.6
1844,3,12.621,13.997,0.63309,0,0.095198,0,47.657,1141.5,3810.8
1846,3,12.479,13.987,0.63351,0,0.095122,0,47.657,1141.4,3811
1848,3,12.331,13.977,0.63394,0,0.095046,0,47.657,1141.2,3811.2
1850,3,12.178,13.967,0.63437,0,0.094969,0,47.657,1141,3811.4
1852,3,12.02,13.956,0.6348,0,0.094893,0,47.657,1140.8,3811.6
1854,3,11.858,13.946,0.63522,0,0.094817,0,47.657,1140.6,3811.8
1856,3,11.691,13.936,0.63565,0,0.094741,0,47.657,1140.4,3811.9
1858,3,11.519,13.926,0.63608,0,0.094665,0,47.657,1140.2,3812.1
1860,3,11.344,13.915,0.6365,0,0.09459,0,47.657,1140,3812.3
1862,3,11.164,13.905,0.63693,0,0.094514,0,47.657,1139.8,3812.5
1864,3,10.98,13.895,0.63735,0,0.094438,0,47.657,1139.6,3812.7
1866,3,10.793,13.885,0.63778,0,0.094362,0,47.657,1139.5,3812.9
1868,3,10.602,13.875,0.6382,0,0.094287,0,47.657,1139.3,3813.1
1870,3,10.408,13.864,0.63863,0,0.094211,0,47.657,1139.1,3813.3
1872,3,10.211,13.854,0.63905,0,0.094136,0,47.657,1138.9,3813.5
1874,3,10.011,13.844,0.63947,0,0.09406,0,47.657,1138.7,3813.6
1876,3,9.808,13.834,0.6399,0,0.093985,0,47.657,1138.5,3813.8
1878,3,9.6025,13.824,0.64032,0,0.09391,0,47.657,1138.3,3814
1880,3,9.3947,13.814,0.64074,0,0.093834,0,47.657,1138.1,3814.2
1882,3,9.1848,13.803,0.64117,0,0.093759,0,47.657,1137.9,3814.4
1884,3,8.973,13.793,0.64159,0,0.093684,0,47.657,1137.8,3814.6
1886,3,8.7594,13.783,0.64201,0,0.093609,0,47.657,1137.6,3814.8
1888,3,8.5443,13.773,0.64243,0,0.093534,0,47.657,1137.4,3815
1890,3,8.328,13.763,0.64285,0,0.093459,0,47.657,1137.2,3815.1
1892,3,8.1105,13.753,0.64327,0,0.093384,0,47.657,1137,3815.3
1894,3,7.8922,13.743,0.64369,0,0.093309,0,47.657,1136.8,3815.5
1896,3,7.6733,13.733,0.64411,0,0.093235,0,47.657,1136.6,3815.7
1898,3,7.4539,13.723,0.64453,0,0.09316,0,47.657,1136.5,3815.9
1900,3,7.2343,13.713,0.64495,0,0.093085,0,47.657,1136.3,3816.1
1902,3,7.0147,13.703,0.64537,0,0.093011,0,47.657,1136.1,3816.3
1904,3,6.7953,13.693,0.64579,0,0.092936,0,47.657,1135.9,3816.4
1906,3,6.5764,13.683,0.64621,0,0.092862,0,47.657,1135.7,3816.6
1908,3,6.3581,13.672,0.64662,0,0.092787,0,47.657,1135.5,3816.8
1910,3,6.1406,13.662,0.64704,0,0.092713,0,47.657,1135.3,3817
1912,3,5.9243,13.652,0.64746,0,0.092639,0,47.657,1135.2,3817.2
1914,3,5.7092,13.642,0.64788,0,0.092564,0,47.657,1135,3817.4
1916,3,5.4956,13.632,0.64829,0,0.09249,0,47.657,1134.8,3817.6
1918,3,5.2838,13.622,0.64871,0,0.092416,0,47.657,1134.6,3817.7
1920,3,5.0739,13.612,0.64912,0,0.092342,0,47.657,1134.4,3817.9
1922,3,4.8661,13.603,0.64954,0,0.092268,0,47.657,1134.2,3818.1
1924,3,4.6606,13.593,0.64995,0,0.092194,0,47.657,1134,3818.3
1926,3,4.4577,13.583,0.65037,0,0.09212,0,47.657,1133.9,3818.5
1928,3,4.2576,13.573,0.65078,0,0.092046,0,47.657,1133.7,3818.7
1930,3,4.0603,13.563,0.6512,0,0.091973,0,47.657,1133.5,3818.9
1932,3,3.8662,13.553,0.65161,0,0.091899,0,47.657,1133.3,3819
1934,3,3.6755,13.543,0.65203,0,0.091825,0,47.657,1133.1,3819.2
1936,3,3.4882,13.533,0.65244,0,0.091752,0,47.657,1132.9,3819.4
1938,3,3.3046,13.523,0.65285,0,0.091678,0,47.657,1132.8,3819.6
1940,3,3.1249,13.513,0.65326,0,0.091605,0,47.657,1132.6,3819.8
1942,3,2.9493,13.503,0.65368,0,0.091531,0,47.657,1132.4,3820
1944,3,2.7779,13.493,0.65409,0,0.091458,0,47.657,1132.2,3820.1
1946,3,2.6109,13.483,0.6545,0,0.091385,0,47.657,1132,3820.3
1948,3,2.4485,13.474,0.65491,0,0.091311,0,47.657,1131.8,3820.5
1950,3,2.2907,13.464,0.65532,0,0.091238,0,47.657,1131.7,3820.7
1952,3,2.1379,13.454,0.65573,0,0.091165,0,47.657,1131.5,3820.9
1954,3,1.9901,13.444,0.65614,0,0.091092,0,47.657,1131.3,3821.1
1956,3,1.8474,13.434,0.65655,0,0.091019,0,47.657,1131.1,3821.2
1958,3,1.7101,13.424,0.65696,0,0.090946,0,47.657,1130.9,3821.4
1960,3,1.5783,13.415,0.65737,0,0.090873,0,47.657,1130.7,3821.6
1962,3,1.452,13.405,0.65778,0,0.090801,0,47.657,1130.6,3821.8
1964,3,1.3314,13.395,0.65819,0,0.090728,0,47.657,1130.4,3822
